accuracy_pct,speed_score,completed,hints_used,attempts,current_difficulty,rolling_score,target_difficulty
73.93,31.04,1.0,0,3,2,67.11,2
100.0,86.06,1.0,0,1,1,87.61,2
100.0,54.89,1.0,0,1,2,80.41,2
63.56,41.01,1.0,0,2,1,63.14,1
31.48,10.0,0.0,2,4,5,12.22,4
94.97,58.47,1.0,0,1,2,72.82,2
59.32,25.25,1.0,1,3,2,44.47,1
61.15,30.0,1.0,0,3,4,63.67,3
66.67,51.01,1.0,0,2,3,60.18,3
56.38,31.38,1.0,0,3,4,53.4,3
75.1,44.9,1.0,0,3,1,65.91,1
28.55,10.0,0.0,2,2,5,5.51,4
66.67,36.07,1.0,0,5,2,59.3,2
55.32,42.94,0.0,0,2,3,38.42,2
70.69,62.71,1.0,0,3,3,66.44,3
81.93,38.56,1.0,0,1,1,69.08,1
80.98,47.56,1.0,0,2,3,69.37,3
77.87,68.81,1.0,0,2,3,77.65,3
61.61,52.43,1.0,0,4,2,61.16,2
62.68,46.91,1.0,2,1,3,52.02,3
58.33,66.54,1.0,1,4,3,64.74,2
95.96,83.11,1.0,0,1,1,80.33,2
62.65,59.53,1.0,2,5,3,53.54,3
97.38,84.9,1.0,1,1,2,83.75,3
81.85,41.03,0.0,0,3,2,44.25,1
73.73,62.8,1.0,0,3,3,65.81,3
62.28,23.0,1.0,0,4,5,54.75,4
92.78,48.6,1.0,1,2,1,71.38,1
83.7,59.29,1.0,0,1,2,68.67,2
66.34,39.46,0.0,1,3,1,30.76,1
38.92,14.99,0.0,3,6,2,3.83,1
73.5,40.43,0.0,0,2,4,44.15,3
86.14,67.86,1.0,0,1,2,75.63,3
61.47,45.04,1.0,1,1,3,50.38,3
66.06,67.35,1.0,1,2,2,68.19,2
40.88,29.27,0.0,3,4,3,15.43,2
80.47,60.07,1.0,0,2,3,71.08,3
90.07,31.46,1.0,0,1,2,66.31,2
80.77,36.79,1.0,0,4,1,71.45,1
48.87,44.85,0.0,3,3,3,18.57,2
85.9,75.37,1.0,0,1,3,74.47,4
49.57,28.36,1.0,3,2,5,38.54,4
46.12,33.99,0.0,3,3,5,26.84,4
82.28,63.06,1.0,0,1,1,71.29,1
71.88,32.83,1.0,1,1,3,58.25,3
65.71,78.93,1.0,2,6,4,64.15,4
59.8,37.99,0.0,2,5,2,27.84,1
73.31,77.59,1.0,1,3,3,69.05,3
65.11,50.06,1.0,0,3,5,67.08,5
51.09,10.66,1.0,2,2,3,38.7,2
76.82,46.92,1.0,0,2,2,65.52,2
80.71,77.2,1.0,0,3,1,74.39,1
51.89,31.62,1.0,3,5,2,46.0,1
75.78,64.67,1.0,1,1,4,71.72,4
83.5,61.7,1.0,0,1,2,75.45,2
76.19,46.91,0.0,0,2,1,48.85,1
72.37,56.11,1.0,1,1,4,66.77,4
64.47,47.37,1.0,2,3,1,52.77,1
55.43,51.71,1.0,1,1,5,53.38,4
99.18,92.58,1.0,0,1,1,85.21,2
73.0,80.57,1.0,0,1,3,69.01,3
58.46,23.14,1.0,1,5,3,48.06,2
66.26,42.14,1.0,1,3,3,55.36,3
50.5,42.84,1.0,3,2,4,40.51,3
72.55,53.65,1.0,0,3,3,67.02,3
69.04,96.13,1.0,2,2,2,61.31,2
82.94,46.75,1.0,0,2,2,72.53,2
80.43,50.88,1.0,0,2,1,68.46,1
65.88,50.59,1.0,0,2,1,61.7,1
96.95,70.42,1.0,0,2,1,78.2,2
74.84,39.78,1.0,1,2,1,57.4,1
39.18,27.09,0.0,3,5,5,8.48,4
58.43,42.75,1.0,1,4,2,55.87,1
50.83,22.64,1.0,4,4,5,28.57,4
73.38,63.26,1.0,2,1,2,57.31,2
85.93,77.52,1.0,0,2,3,75.87,4
66.51,36.18,1.0,2,2,1,50.81,1
57.78,59.57,1.0,1,3,2,56.29,1
70.15,54.4,1.0,2,2,2,53.11,2
83.15,75.63,1.0,0,3,1,82.6,1
57.93,50.42,1.0,0,1,2,62.79,1
41.03,25.15,0.0,4,3,4,2.3,3
37.09,20.99,0.0,2,6,5,13.35,4
37.27,22.84,1.0,2,3,2,39.55,1
76.57,60.58,1.0,0,4,3,74.11,3
82.1,65.86,1.0,0,3,2,70.96,2
39.78,11.94,0.0,2,4,2,11.76,1
45.71,43.06,0.0,3,2,5,19.82,4
79.56,49.07,1.0,0,1,3,64.83,3
100.0,76.73,1.0,0,1,2,81.11,3
59.89,67.41,1.0,0,3,3,65.8,2
65.36,43.81,1.0,0,2,5,58.19,5
60.97,57.63,1.0,0,1,3,59.05,3
75.37,45.75,1.0,0,2,5,66.94,5
81.67,59.6,0.0,0,2,3,53.12,2
65.83,79.53,1.0,1,3,3,65.02,3
64.51,70.42,1.0,1,2,1,63.34,1
79.88,72.07,1.0,0,1,2,75.52,2
89.01,70.92,1.0,1,1,1,73.31,2
43.67,10.0,0.0,4,3,4,5.43,3
78.01,80.06,1.0,0,1,3,71.2,3
70.54,10.0,1.0,0,3,2,58.54,1
62.6,15.02,0.0,0,1,4,32.69,3
80.76,64.16,1.0,0,3,2,72.94,2
68.18,46.54,1.0,1,2,1,57.84,1
95.94,84.99,1.0,0,1,1,84.74,2
42.01,10.0,0.0,1,4,3,8.94,2
65.43,36.55,1.0,2,4,5,44.75,5
54.72,44.63,1.0,2,3,1,56.47,1
36.85,56.83,1.0,3,5,5,36.93,4
85.43,50.24,1.0,1,3,1,61.9,1
77.18,84.02,1.0,0,2,3,74.64,3
64.05,52.16,1.0,2,1,1,53.85,1
54.86,42.34,1.0,3,2,4,43.83,3
38.57,13.6,0.0,1,3,3,17.35,2
84.36,35.61,1.0,0,2,2,64.18,2
74.15,66.8,1.0,1,3,3,64.78,3
100.0,95.33,1.0,0,2,1,89.11,2
77.37,46.14,1.0,0,1,2,63.94,2
61.09,57.0,1.0,2,3,5,59.25,5
100.0,70.45,1.0,1,2,2,83.95,3
86.84,48.76,1.0,0,1,1,71.12,1
61.25,31.88,1.0,0,3,2,55.59,2
80.94,84.6,1.0,0,3,1,80.47,1
63.7,65.03,1.0,1,2,4,60.42,4
89.83,95.9,1.0,0,1,1,84.45,2
55.37,29.1,1.0,0,4,3,46.79,2
68.69,63.51,1.0,1,2,3,65.17,3
100.0,77.04,1.0,0,1,2,82.35,3
44.08,22.28,0.0,2,3,2,25.98,1
46.72,51.9,0.0,2,2,3,22.05,2
99.85,58.78,1.0,0,1,1,76.41,1
67.74,26.09,1.0,0,3,3,58.02,2
65.7,50.11,1.0,0,1,3,63.0,3
67.7,40.8,1.0,1,1,2,46.2,2
76.26,23.95,1.0,0,3,1,57.39,1
68.95,45.75,1.0,0,1,4,58.44,4
86.19,74.97,1.0,0,1,2,79.58,3
48.3,57.86,1.0,4,5,3,38.55,2
78.56,80.74,1.0,1,4,4,65.06,4
87.64,61.34,1.0,0,1,1,68.22,2
66.07,35.08,0.0,0,2,3,30.96,2
100.0,85.0,1.0,0,1,2,84.91,3
74.34,65.74,1.0,0,2,4,68.09,4
82.41,53.61,1.0,0,1,2,68.59,2
90.93,63.7,1.0,0,1,2,74.0,3
49.26,42.16,1.0,4,2,2,36.41,1
69.34,61.31,1.0,0,3,5,58.01,5
62.51,17.37,1.0,2,1,3,37.47,2
81.37,58.84,1.0,0,1,3,66.62,3
54.71,42.0,1.0,4,3,4,36.8,3
53.1,31.67,1.0,3,3,3,43.8,2
70.09,14.3,1.0,0,1,3,57.95,2
29.76,35.53,0.0,1,6,4,21.6,3
93.04,58.76,1.0,0,1,1,78.8,1
90.04,63.16,1.0,0,2,3,85.41,4
57.98,46.3,1.0,1,2,3,52.94,2
67.17,52.64,1.0,1,1,4,55.96,4
51.48,16.93,1.0,2,4,2,39.48,1
71.84,55.6,1.0,2,1,2,55.12,2
66.25,52.26,1.0,1,3,2,59.22,2
57.1,43.78,1.0,0,6,4,52.8,3
56.75,39.32,1.0,1,4,2,51.11,1
67.66,46.81,1.0,1,1,2,63.94,2
37.81,30.87,0.0,4,1,2,8.86,1
77.53,81.37,1.0,1,2,1,67.94,1
16.26,10.0,0.0,3,5,4,0.0,3
68.86,11.72,1.0,1,1,2,42.5,1
84.11,60.65,1.0,0,2,3,75.64,3
62.87,37.98,1.0,0,1,2,50.55,2
84.27,53.98,1.0,0,2,2,73.58,2
84.27,30.83,1.0,0,1,3,68.45,3
49.8,33.2,0.0,2,2,2,18.44,1
55.66,24.45,1.0,1,3,3,45.06,2
47.98,25.19,0.0,4,1,3,13.55,2
51.23,52.37,1.0,3,4,4,52.43,3
52.55,29.44,1.0,4,3,5,40.87,4
49.0,30.75,1.0,2,3,4,44.81,3
72.09,82.67,1.0,0,2,4,69.29,4
45.37,31.11,0.0,2,3,4,22.37,3
73.04,48.85,1.0,1,3,2,58.9,2
88.01,75.06,1.0,0,2,2,79.8,3
67.43,33.46,1.0,1,1,3,56.14,3
50.86,18.46,1.0,2,3,3,43.72,2
92.85,88.38,1.0,1,1,2,78.03,3
92.58,48.56,1.0,0,2,2,70.47,2
53.23,15.85,1.0,4,3,2,30.1,1
69.98,35.0,1.0,1,3,2,61.06,2
100.0,74.1,1.0,0,2,1,78.99,2
78.79,45.74,1.0,0,1,2,63.44,2
67.53,50.43,1.0,1,1,3,65.11,3
92.87,63.24,1.0,0,2,1,77.61,2
75.89,36.3,1.0,1,1,1,51.67,1
70.56,56.16,1.0,1,2,2,68.85,2
78.52,63.81,1.0,0,2,2,74.05,2
93.43,54.8,1.0,0,1,2,71.66,2
85.42,38.22,1.0,1,1,2,60.08,2
72.11,70.04,1.0,0,3,3,68.67,3
63.51,20.13,1.0,2,3,5,41.05,4
85.95,68.83,1.0,0,3,1,74.71,2
38.15,34.22,1.0,3,1,3,31.97,2
94.22,77.14,1.0,0,1,1,77.14,2
44.62,40.88,1.0,1,2,4,53.27,3
43.09,28.67,0.0,3,1,2,18.06,1
73.3,44.53,1.0,0,1,2,61.55,2
75.76,48.34,1.0,0,2,2,74.95,2
62.04,27.3,1.0,0,3,2,51.88,1
73.45,58.05,0.0,0,3,3,49.28,2
42.04,33.44,0.0,1,4,5,24.25,4
91.29,70.6,1.0,0,2,1,80.83,2
73.52,71.02,1.0,0,1,5,70.9,5
32.11,10.0,1.0,2,7,4,29.47,3
72.93,49.9,1.0,0,2,1,61.58,1
80.26,54.83,1.0,0,1,1,74.25,1
100.0,100.0,1.0,0,1,1,92.93,2
67.63,40.01,1.0,0,3,3,58.86,3
75.6,62.34,1.0,1,2,1,62.8,1
86.98,35.87,1.0,0,1,2,64.64,2
74.51,78.25,1.0,0,3,2,71.28,2
63.44,17.55,1.0,1,5,3,50.64,2
88.81,59.34,1.0,0,2,4,75.75,4
85.78,71.7,1.0,0,1,3,78.29,4
50.2,38.68,0.0,3,4,2,11.82,1
92.29,58.01,1.0,0,4,1,76.72,1
83.36,48.62,1.0,0,1,1,70.09,1
52.13,21.23,1.0,4,2,4,35.43,3
83.86,75.73,1.0,0,1,2,71.65,2
76.11,49.06,1.0,0,4,2,65.18,2
25.05,10.0,0.0,2,5,5,3.42,4
87.62,71.95,1.0,0,1,3,84.98,4
65.93,37.56,1.0,2,2,2,52.42,2
37.01,24.61,1.0,2,3,5,36.64,4
74.54,59.68,1.0,1,1,2,61.58,2
99.86,72.6,1.0,1,1,1,81.37,2
50.92,25.88,1.0,4,2,5,31.11,4
52.24,27.42,1.0,1,1,3,46.96,2
50.38,62.97,1.0,2,4,2,50.5,1
51.66,22.93,1.0,2,4,4,40.1,3
98.82,50.53,1.0,0,1,1,74.6,1
57.17,42.69,1.0,0,3,5,61.13,4
50.34,70.27,0.0,3,5,2,18.98,1
46.58,30.61,0.0,2,2,5,26.11,4
75.21,48.86,1.0,0,2,3,65.76,3
92.78,99.52,1.0,1,1,2,84.77,3
70.67,49.77,1.0,2,1,2,58.79,2
59.94,27.14,1.0,1,1,3,48.05,2
29.37,12.51,0.0,2,6,5,6.54,4
92.41,89.37,1.0,0,1,1,83.82,2
69.56,38.13,1.0,1,2,1,58.87,1
97.29,61.69,1.0,0,2,1,85.31,2
46.8,31.1,1.0,3,1,3,37.47,2
68.69,65.74,1.0,2,2,3,56.73,3
100.0,84.27,1.0,0,1,1,86.74,2
100.0,81.45,1.0,0,2,1,91.27,2
92.47,62.78,1.0,0,2,2,80.37,3
59.61,41.54,1.0,1,4,4,52.99,3
52.58,54.82,1.0,4,4,3,42.61,2
89.08,76.91,1.0,0,1,1,76.31,2
78.79,75.39,1.0,0,1,2,71.07,2
83.22,71.06,1.0,1,3,2,70.5,2
55.57,59.37,1.0,1,2,3,58.97,2
73.57,56.98,1.0,0,2,2,73.35,2
76.71,62.34,1.0,1,3,2,62.16,2
100.0,56.49,1.0,0,1,2,79.54,2
58.75,45.35,1.0,0,3,4,62.54,3
75.75,58.62,1.0,0,3,3,64.35,3
74.61,45.08,1.0,0,3,2,63.91,2
24.21,30.8,1.0,4,2,5,27.87,4
76.76,52.24,1.0,0,1,1,66.14,1
52.39,62.57,1.0,4,3,2,40.71,1
57.47,69.54,0.0,2,1,3,31.61,2
86.93,76.53,1.0,1,1,2,72.65,3
92.87,90.97,1.0,0,1,2,89.38,3
85.28,88.39,1.0,1,1,3,76.45,4
81.04,63.34,1.0,0,3,1,69.4,1
73.08,24.82,1.0,0,3,2,58.04,1
73.34,53.64,1.0,2,2,3,53.77,3
90.19,72.65,1.0,0,1,3,76.58,4
87.97,66.35,1.0,0,1,1,77.2,2
76.17,72.53,1.0,0,2,2,71.63,2
53.8,22.87,1.0,3,2,3,38.84,2
78.83,45.22,1.0,0,2,4,65.36,4
76.12,31.54,1.0,0,1,1,61.41,1
91.97,76.24,1.0,0,1,2,75.46,3
92.94,61.07,1.0,0,1,1,77.97,2
100.0,77.39,1.0,0,1,1,82.13,2
58.69,41.39,1.0,1,2,3,52.91,2
58.41,48.75,1.0,0,1,2,61.85,1
84.84,60.46,1.0,0,1,1,70.01,1
61.19,42.75,0.0,2,4,2,29.03,1
56.3,42.21,0.0,0,2,3,38.7,2
63.45,43.02,1.0,2,1,2,48.19,2
86.62,60.32,1.0,0,1,3,79.48,4
80.98,56.24,1.0,0,1,1,66.29,1
100.0,59.56,1.0,0,1,1,77.02,1
63.82,19.63,1.0,2,2,2,41.88,1
71.48,64.11,1.0,1,3,2,67.22,2
57.33,41.23,1.0,2,2,4,48.38,3
61.46,29.28,0.0,0,1,4,26.78,3
44.45,45.67,0.0,1,3,4,27.93,3
62.24,53.18,1.0,0,2,5,65.57,5
61.81,56.7,1.0,0,3,5,58.08,5
100.0,97.66,1.0,0,1,1,92.71,2
53.21,26.02,0.0,1,2,4,25.76,3
45.04,31.37,0.0,2,3,2,25.79,1
85.46,60.4,1.0,0,1,3,61.93,4
62.72,52.23,0.0,0,2,3,41.63,2
80.37,60.52,1.0,0,1,1,73.65,1
48.41,27.94,1.0,2,4,2,45.78,1
95.87,78.87,1.0,1,1,2,79.2,3
61.38,45.88,1.0,0,2,5,63.8,5
100.0,82.73,1.0,0,2,2,87.71,3
89.28,58.19,1.0,0,1,1,82.78,1
80.12,84.19,1.0,1,2,2,73.59,2
77.35,78.33,1.0,1,2,1,68.61,1
68.47,47.05,0.0,1,2,2,36.21,1
52.29,66.84,0.0,2,1,2,36.71,1
53.61,48.15,1.0,4,2,4,39.24,3
44.49,56.76,1.0,2,3,5,44.03,4
63.39,52.68,1.0,1,2,3,58.47,3
98.97,82.72,1.0,0,1,1,84.01,2
38.92,24.24,1.0,1,2,5,40.92,4
53.61,31.83,1.0,4,3,4,32.81,3
71.67,50.74,1.0,0,2,1,65.88,1
69.82,25.16,1.0,1,2,1,52.76,1
66.92,36.59,1.0,2,1,3,49.59,3
78.45,57.39,1.0,0,3,3,69.72,3
63.27,48.25,1.0,2,1,3,56.69,3
89.24,72.44,1.0,1,4,1,74.1,2
90.62,75.24,1.0,0,2,1,77.0,2
52.08,43.38,0.0,1,4,3,31.7,2
99.74,63.18,1.0,1,1,1,77.7,2
50.0,36.87,1.0,3,3,3,33.05,2
64.94,37.88,1.0,0,5,3,57.34,3
62.03,53.27,1.0,0,1,3,56.98,3
78.96,54.72,1.0,0,2,2,73.24,2
71.46,29.91,1.0,2,2,3,45.54,2
50.1,42.18,1.0,1,4,2,52.68,1
78.04,72.23,1.0,0,1,1,71.25,1
42.54,10.0,0.0,3,1,3,11.44,2
87.38,61.62,1.0,0,2,3,72.57,4
84.63,70.44,1.0,0,3,2,77.08,2
76.09,46.27,1.0,0,1,2,63.0,2
100.0,100.0,1.0,0,1,3,88.59,4
58.5,37.73,1.0,0,3,3,52.68,2
48.58,39.72,1.0,1,4,3,50.17,2
79.97,54.03,1.0,0,1,3,79.17,3
88.79,57.99,1.0,0,2,1,64.62,1
80.27,60.88,1.0,1,1,2,64.89,2
84.29,73.46,1.0,1,2,2,67.52,2
56.32,45.14,1.0,2,1,2,49.1,1
24.08,41.16,0.0,2,2,5,11.91,4
68.26,84.99,1.0,0,2,2,73.92,2
66.46,20.76,1.0,0,1,3,59.57,2
71.09,44.83,1.0,1,3,3,52.4,3
100.0,88.49,1.0,1,1,1,75.26,2
84.31,68.62,1.0,1,3,1,73.34,1
97.61,62.42,1.0,1,1,2,75.79,3
91.51,68.46,1.0,0,1,1,74.76,2
74.73,35.62,1.0,0,1,3,66.75,3
83.54,64.82,1.0,0,1,1,74.64,1
63.11,50.8,1.0,0,2,2,51.93,2
30.33,13.49,1.0,2,2,4,33.07,3
89.84,54.02,1.0,0,1,2,70.91,2
60.19,21.41,1.0,0,2,2,58.29,1
62.97,57.28,1.0,1,2,2,60.77,2
51.66,19.92,1.0,3,3,1,34.72,1
48.47,48.99,0.0,3,2,3,18.35,2
89.94,67.81,1.0,0,2,1,77.23,2
100.0,66.7,1.0,0,1,1,80.7,2
59.74,32.7,1.0,2,1,3,53.83,2
57.17,48.55,1.0,1,3,2,51.6,1
88.44,61.82,1.0,1,1,2,69.78,3
83.7,90.29,1.0,0,1,1,79.7,1
66.24,36.92,1.0,1,3,3,52.63,3
96.63,67.04,1.0,0,2,1,77.42,2
62.8,48.93,1.0,2,1,3,59.05,3
98.45,76.95,1.0,0,1,1,87.46,2
55.08,21.5,1.0,0,2,3,46.52,2
84.26,56.93,1.0,0,1,2,77.12,2
85.01,50.0,1.0,0,3,3,72.21,3
67.18,72.11,1.0,2,3,1,55.78,1
82.39,77.09,1.0,0,5,1,81.82,1
76.95,41.29,1.0,0,2,3,73.15,3
43.68,34.4,0.0,3,2,5,20.64,4
91.18,59.09,1.0,0,1,1,79.32,1
100.0,69.46,1.0,0,1,1,78.53,2
73.66,38.87,1.0,0,1,3,64.62,3
74.27,81.2,1.0,2,3,1,58.13,1
60.58,54.21,1.0,2,2,3,54.62,3
75.71,35.38,1.0,1,1,2,58.41,2
56.07,35.74,1.0,0,1,4,49.43,3
55.38,24.06,1.0,1,2,4,46.92,3
61.56,50.57,1.0,1,2,3,49.84,3
65.95,21.6,1.0,2,5,1,53.47,1
62.91,42.5,1.0,0,3,4,58.48,4
92.06,86.55,1.0,0,1,2,82.34,3
74.28,41.8,1.0,0,2,2,67.33,2
65.26,10.0,0.0,0,1,3,29.3,2
98.14,65.64,1.0,1,1,2,69.41,3
77.87,61.42,1.0,0,1,2,70.22,2
86.31,71.84,1.0,0,2,2,71.53,3
80.93,58.86,1.0,0,1,3,68.73,3
68.64,49.16,1.0,2,1,2,60.05,2
54.83,19.63,0.0,1,1,3,26.59,2
98.68,83.01,1.0,0,1,2,83.21,3
68.52,58.92,1.0,1,1,2,56.5,2
79.98,56.13,1.0,0,2,3,65.22,3
61.12,23.84,1.0,1,2,1,50.62,1
84.8,58.24,1.0,0,1,1,73.28,1
74.57,64.8,1.0,0,2,5,68.77,5
81.61,31.35,1.0,0,2,1,65.07,1
71.3,41.29,1.0,0,2,1,60.89,1
54.87,15.72,1.0,2,1,4,38.99,3
78.27,47.83,1.0,0,1,1,62.64,1
54.83,44.42,1.0,4,3,4,38.06,3
46.28,32.73,0.0,4,2,4,12.36,3
91.86,91.72,1.0,0,2,2,85.81,3
64.61,80.31,1.0,0,2,2,76.0,2
71.52,49.64,1.0,0,1,3,63.3,3
64.31,52.76,1.0,0,2,2,57.74,2
100.0,66.86,1.0,0,1,1,83.32,2
82.97,71.92,1.0,1,1,2,69.71,2
99.92,58.56,1.0,0,1,2,78.42,2
69.98,54.52,1.0,0,1,1,57.12,1
60.64,45.89,1.0,1,3,4,46.17,4
64.13,57.74,1.0,0,3,3,60.16,3
64.07,43.48,1.0,2,2,2,52.94,2
93.62,47.27,1.0,0,1,2,75.2,2
90.15,52.32,1.0,1,1,2,66.75,2
100.0,73.9,1.0,0,1,1,82.43,2
93.56,63.86,1.0,1,1,2,68.34,3
69.5,32.06,1.0,1,3,1,55.31,1
73.64,64.19,1.0,0,1,2,68.61,2
64.77,27.03,1.0,0,2,4,56.53,3
88.65,66.8,1.0,0,1,1,77.12,2
66.04,23.04,1.0,0,2,2,53.94,1
79.28,64.94,1.0,0,2,2,71.65,2
59.81,38.12,1.0,1,2,2,51.44,1
90.93,72.43,1.0,0,2,1,74.7,2
91.78,52.84,1.0,0,1,1,78.23,1
92.12,53.29,1.0,0,2,2,69.72,2
78.96,61.85,1.0,1,3,3,64.19,3
85.04,82.87,1.0,0,2,2,80.49,3
65.41,32.6,1.0,1,1,4,59.28,4
73.0,44.76,1.0,0,1,2,56.92,2
43.17,37.35,0.0,3,3,4,12.82,3
100.0,81.58,1.0,0,1,2,82.34,3
76.11,70.16,1.0,0,2,3,66.75,3
93.42,69.75,1.0,0,1,3,78.29,4
36.85,14.01,1.0,2,3,3,34.04,2
93.92,57.68,1.0,0,1,2,79.33,2
61.26,23.77,0.0,1,1,1,33.89,1
100.0,33.87,1.0,0,2,2,71.52,2
84.03,79.8,1.0,0,2,1,79.5,1
68.58,33.92,1.0,0,1,1,71.08,1
64.74,59.52,1.0,1,2,3,60.15,3
95.23,48.0,1.0,0,2,2,74.6,2
81.38,33.57,1.0,0,3,2,73.54,2
42.89,27.4,0.0,4,2,4,8.26,3
90.88,77.3,1.0,0,2,1,86.23,2
57.67,44.48,1.0,1,4,4,51.89,3
55.96,52.64,1.0,1,2,4,55.54,3
83.33,53.42,1.0,0,3,1,76.43,1
81.99,49.2,1.0,0,2,2,74.12,2
75.06,46.83,1.0,0,3,3,68.18,3
70.7,32.41,0.0,0,2,4,33.3,3
81.97,49.77,1.0,0,2,1,70.69,1
43.42,51.41,1.0,2,3,2,49.24,1
68.09,57.83,1.0,1,4,2,52.27,2
74.19,67.6,1.0,1,2,1,64.76,1
73.91,70.47,0.0,0,1,3,48.15,2
57.83,35.9,1.0,1,2,1,56.54,1
58.79,27.06,1.0,2,1,3,41.42,2
49.78,59.44,1.0,1,3,3,54.29,2
65.69,42.95,1.0,1,2,1,51.34,1
68.18,42.9,1.0,0,2,3,65.78,3
73.54,60.78,1.0,0,5,1,66.29,1
54.89,48.65,1.0,4,3,2,41.43,1
57.52,31.51,1.0,0,5,3,51.34,2
53.86,38.31,1.0,3,2,4,44.51,3
75.06,29.74,1.0,0,2,2,65.38,1
85.7,51.73,1.0,0,1,1,66.42,1
52.73,45.38,1.0,4,4,4,33.6,3
100.0,56.44,1.0,0,1,1,73.96,1
32.41,10.0,1.0,2,4,3,25.62,2
61.94,27.87,1.0,1,3,5,51.9,4
87.82,71.6,1.0,0,1,2,79.18,3
68.46,39.97,1.0,1,1,3,64.49,3
66.48,28.69,1.0,1,5,3,49.84,2
91.68,64.12,1.0,0,1,1,68.27,2
84.44,93.29,1.0,0,1,3,82.2,3
62.79,56.05,1.0,1,2,2,65.13,2
87.04,66.56,1.0,0,1,1,86.01,2
92.57,58.78,1.0,0,1,1,83.87,1
46.29,34.65,0.0,3,4,4,15.66,3
52.86,43.99,1.0,4,1,5,36.49,4
79.23,71.77,1.0,0,1,1,74.42,1
94.96,74.15,1.0,0,1,1,81.64,2
71.15,45.04,1.0,1,3,3,57.1,3
75.7,45.0,1.0,0,1,1,67.32,1
82.75,59.6,1.0,0,3,1,68.63,1
70.0,67.78,1.0,1,2,2,62.73,2
94.43,63.14,1.0,0,1,2,85.77,3
71.81,74.21,1.0,1,1,2,62.26,2
75.65,43.01,1.0,0,2,3,60.19,3
66.91,60.43,1.0,0,2,5,69.98,5
99.78,80.57,1.0,1,1,1,82.66,2
87.12,61.52,1.0,0,2,1,70.86,2
45.58,32.57,1.0,2,7,5,43.27,4
56.98,52.99,1.0,0,2,3,52.9,2
57.3,50.52,1.0,0,4,3,60.35,2
95.74,59.91,1.0,0,2,1,80.24,1
78.93,66.32,1.0,1,1,4,71.26,4
70.54,26.49,0.0,0,4,2,38.25,1
45.65,37.05,1.0,3,3,3,37.69,2
42.86,21.12,1.0,4,2,4,30.22,3
73.75,72.94,1.0,1,2,1,72.98,1
44.83,26.61,1.0,3,3,4,36.36,3
67.92,67.82,1.0,0,5,2,63.02,2
86.42,69.31,1.0,0,1,1,73.21,2
53.34,56.31,1.0,3,1,1,47.07,1
82.13,46.9,1.0,0,1,2,69.7,2
68.69,51.17,1.0,2,2,1,61.71,1
77.95,30.49,1.0,1,1,1,61.6,1
67.0,58.84,1.0,0,2,1,70.8,1
67.73,73.92,1.0,0,2,3,75.16,3
100.0,92.22,1.0,0,1,1,82.98,2
61.83,25.95,1.0,0,2,4,50.64,3
64.69,51.98,1.0,1,2,3,60.18,3
63.8,42.19,1.0,1,2,3,55.37,3
41.58,19.92,0.0,3,3,5,5.5,4
74.7,35.66,1.0,1,1,2,53.88,2
56.85,65.46,1.0,1,2,4,62.52,3
65.12,39.65,1.0,0,2,3,63.13,3
77.47,61.85,1.0,0,2,1,68.66,1
57.22,30.3,0.0,1,5,2,30.72,1
93.12,44.85,1.0,0,1,2,68.53,2
67.39,43.06,1.0,2,3,2,53.18,2
74.04,46.0,1.0,1,2,2,60.0,2
69.25,53.84,1.0,2,1,4,50.39,4
68.01,22.53,1.0,1,3,2,55.4,1
84.99,67.0,1.0,0,1,2,71.47,2
57.35,19.23,1.0,0,1,4,51.96,3
71.56,48.48,1.0,1,1,2,62.07,2
90.92,77.76,1.0,0,1,2,83.39,3
100.0,91.02,1.0,0,2,1,89.22,2
49.91,14.69,1.0,3,3,3,31.61,2
87.21,47.85,1.0,1,2,2,58.35,2
100.0,58.13,1.0,0,1,1,79.97,1
77.7,51.8,0.0,0,4,3,42.06,2
79.57,49.56,1.0,0,2,2,71.1,2
77.95,39.17,1.0,0,1,2,59.55,2
53.86,64.1,0.0,3,2,4,27.53,3
71.63,55.73,1.0,0,1,3,62.72,3
76.52,47.75,1.0,1,2,2,71.53,2
65.96,29.37,1.0,2,1,2,44.64,1
66.85,47.4,1.0,0,2,4,63.62,4
64.43,57.6,1.0,1,3,4,64.39,4
53.47,13.12,1.0,2,2,2,42.25,1
54.1,38.97,1.0,4,5,3,36.68,2
38.03,35.67,1.0,4,4,5,24.03,4
68.58,57.42,1.0,1,1,1,63.47,1
78.08,35.43,1.0,0,2,2,65.18,2
81.33,58.12,1.0,1,1,2,69.76,2
38.68,31.15,0.0,3,2,4,7.5,3
100.0,71.28,1.0,0,1,3,82.02,4
84.64,48.73,1.0,0,1,4,73.82,4
59.65,10.03,0.0,1,5,4,32.07,3
67.47,57.49,1.0,0,1,3,65.3,3
52.23,33.31,1.0,4,3,3,31.62,2
85.0,46.85,1.0,0,2,1,64.83,1
90.76,64.92,1.0,0,3,2,79.27,3
81.35,54.94,1.0,0,2,1,73.37,1
94.57,88.89,1.0,0,1,2,86.29,3
59.32,74.43,0.0,0,3,3,45.14,2
59.17,51.6,0.0,1,3,3,29.44,2
77.85,61.0,1.0,0,3,3,70.41,3
63.4,51.02,1.0,2,1,1,54.1,1
77.59,51.04,1.0,0,1,2,72.78,2
78.1,46.35,1.0,0,1,2,70.53,2
